time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/value_loss,rollout/ep_rew_mean,train/approx_kl,train/loss,train/clip_fraction,train/explained_variance,rollout/ep_len_mean,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/learning_rate
151,66048,129,436,0.8863079026341438,-339.9285336760563,0.00039844972,0.4519350826740265,0.0,-0.04177510738372803,917.7605633802817,0.11031655633456552,-0.0018056741158943624,-2.954809436202049,1280,1.7541893487450798e-05
152,66560,130,436,0.3930959334596992,-338.37583562500004,0.00012275623,0.10961132496595383,0.0,-0.27102434635162354,917.6944444444445,0.11031655633456552,-0.0011707941885106266,-2.952671581506729,1290,1.7541893487450798e-05
153,67072,131,436,2.267264172434807,-335.7074106164384,2.6272959e-05,0.9547348022460938,0.0,0.005748152732849121,917.7397260273973,0.11031655633456552,-0.0007110246428055689,-2.9532876878976824,1300,1.7541893487450798e-05
154,67584,132,436,0.8075283572077752,-331.903178472973,0.0013698859,0.3842175304889679,0.0,0.002011597156524658,911.3918918918919,0.11031655633456552,-0.004974117106758058,-2.9538907438516615,1310,1.7541893487450798e-05
156,68096,133,436,1.5728412203490734,-331.903178472973,0.000119797885,0.7563416957855225,0.0,-0.010903120040893555,911.3918918918919,0.11031655633456552,-0.0015483955561649055,-2.953263798356056,1320,1.7541893487450798e-05
157,68608,134,436,0.4508403893560171,-328.8442177066667,6.806245e-05,0.10942835360765457,0.0,-0.33243227005004883,911.24,0.11031655633456552,-0.0009023126331157982,-2.9518922597169874,1330,1.7541893487450798e-05
158,69120,135,436,0.5524255555123091,-328.8442177066667,0.00051699695,0.4467909336090088,0.0,0.05404692888259888,911.24,0.11031655633456552,-0.0017397050833096728,-2.952326601743698,1340,1.7541893487450798e-05
161,69632,136,431,41.38620586395264,-331.0238891558442,1.1425815e-05,21.394926071166992,0.0,-0.02815067768096924,900.2467532467532,0.11031655633456552,-0.000290124025195837,-2.953914353251457,1350,1.7541893487450798e-05
162,70144,137,431,1161.0739209532737,-331.0238891558442,4.0314626e-07,1187.424072265625,0.0,-0.001155853271484375,900.2467532467532,0.11031655633456552,-6.24192995019257e-05,-2.9532483249902723,1360,1.7541893487450798e-05
163,70656,138,431,0.07221238845959306,-328.6996877435898,0.0012306058,0.043141186237335205,0.0,-0.3216054439544678,900.4615384615385,0.11031655633456552,-0.003470798407215625,-2.9559893369674684,1370,1.7541893487450798e-05
164,71168,139,431,1.0265314295887946,-325.7487122405064,3.4061377e-05,0.42387235164642334,0.0,0.008487462997436523,900.6962025316456,0.11031655633456552,-0.00018184669315814971,-2.959454134106636,1380,1.7541893487450798e-05
165,71680,140,431,0.3100654175505042,-325.7487122405064,4.2839674e-05,0.044197916984558105,0.0,-0.11732566356658936,900.6962025316456,0.11031655633456552,-0.0004839958099182695,-2.959775632619858,1390,1.7541893487450798e-05
167,72192,141,431,0.23187311943620442,-323.66442909999995,0.0010697544,0.12604379653930664,0.0,0.03920084238052368,900.825,0.11031655633456552,-0.004581127013079822,-2.957720285654068,1400,1.7541893487450798e-05
168,72704,142,431,107.88681836128235,-323.66442909999995,4.0333252e-05,67.56695556640625,0.0,0.008810698986053467,900.825,0.11031655633456552,-0.0005599445779807865,-2.9540738731622698,1410,1.7541893487450798e-05
228,73216,143,320,485.80035133361815,-340.5618151111111,6.5541826e-08,264.4054870605469,0.0,0.0010915398597717285,899.8765432098766,0.11031655633456552,-3.4454057458788154e-05,-2.9540951550006866,1420,1.7541893487450798e-05
288,73728,144,255,160.74774856567382,-340.5618151111111,3.457535e-07,71.80147552490234,0.0,-0.008033275604248047,899.8765432098766,0.11031655633456552,-6.264821859076619e-05,-2.953736427426338,1430,1.7541893487450798e-05
348,74240,145,213,0.793914882838726,-337.78678824390244,2.3849774e-05,0.28448063135147095,0.0,0.011126816272735596,899.5853658536586,0.11031655633456552,-0.000591689080465585,-2.9541014045476914,1440,1.7541893487450798e-05
407,74752,146,183,1.5266574911773205,-334.8482211807229,9.407406e-06,0.7513571977615356,0.0,-0.10993790626525879,899.4819277108434,0.11031655633456552,-0.0002495803943020292,-2.9549121290445326,1450,1.7541893487450798e-05
561,75264,147,133,0.5403603700920939,-332.37982376190473,3.367581e-05,0.11200989782810211,0.0,0.024856090545654297,895.9404761904761,0.11031655633456552,-0.0005070852464996278,-2.955351561307907,1460,1.7541893487450798e-05
562,75776,148,134,8.98222552128136,-332.37982376190473,6.6399574e-05,3.9701039791107178,0.0,-0.00835561752319336,895.9404761904761,0.11031655633456552,-0.001012844528304413,-2.9558341294527053,1470,1.7541893487450798e-05
564,76288,149,135,0.620078244432807,-326.07349996511624,3.1462754e-05,0.17069639265537262,0.0,0.04514271020889282,886.2790697674419,0.11031655633456552,-0.00044738767319358886,-2.955457663536072,1480,1.7541893487450798e-05
565,76800,150,135,7.31592700406909,-326.07349996511624,0.0002838791,1.16610586643219,0.0,0.009679317474365234,886.2790697674419,0.11031655633456552,-0.0016015651519410313,-2.9554114431142806,1490,1.7541893487450798e-05
566,77312,151,136,0.2004804220981896,-323.3998757126437,0.00016863877,0.021756861358880997,0.0,-0.2743781805038452,886.4137931034483,0.11031655633456552,-0.0013814628706313669,-2.95484344959259,1500,1.7541893487450798e-05
567,77824,152,137,0.09627125100232661,-323.3998757126437,0.00061283354,0.021641414612531662,0.0,0.06565630435943604,886.4137931034483,0.11031655633456552,-0.002167427365202457,-2.9543472796678545,1510,1.7541893487450798e-05
568,78336,153,137,0.3907845301553607,-322.0592570909091,8.1750215e-05,0.07867736369371414,0.0,-0.07922112941741943,886.5454545454545,0.11031655633456552,-0.0007842104707378895,-2.9557730108499527,1520,1.7541893487450798e-05
570,78848,154,138,12.763621336221695,-322.0592570909091,2.6434776e-05,6.152501106262207,0.0,0.01089245080947876,886.5454545454545,0.11031655633456552,-0.0007770277152303606,-2.9548772662878036,1530,1.7541893487450798e-05
571,79360,155,138,0.5540898639708758,-319.5864866516854,0.000383185,0.27524107694625854,0.0,-0.03996431827545166,886.3258426966293,0.11031655633456552,-0.0019015879603102802,-2.9563296318054197,1540,1.7541893487450798e-05
572,79872,156,139,1.3408558875322343,-318.85398200000003,0.00048168458,0.6030631065368652,0.0,0.06127065420150757,885.7111111111111,0.11031655633456552,-0.002592539362376556,-2.9565383821725844,1550,1.7541893487450798e-05
573,80384,157,140,9.729800134897232,-318.85398200000003,1.5993603e-05,5.751633644104004,0.0,-0.00023984909057617188,885.7111111111111,0.11031655633456552,-1.9213987980037927e-05,-2.953228956460953,1560,1.7541893487450798e-05
574,80896,158,140,0.471183099411428,-316.29200886813186,5.016674e-05,0.12530146539211273,0.0,-0.240165114402771,884.8571428571429,0.11031655633456552,-0.000981098844204098,-2.9533783823251722,1570,1.7541893487450798e-05
576,81408,159,141,0.40290076145902276,-316.29200886813186,4.320545e-05,0.0998649075627327,0.0,-0.0735628604888916,884.8571428571429,0.11031655633456552,-0.0005757936654845252,-2.9540797024965286,1580,1.7541893487450798e-05
577,81920,160,141,0.03594937620218843,-313.8534356413044,0.0015931673,0.004563411697745323,0.002734375,0.030373573303222656,884.9891304347826,0.11031655633456552,-0.00516463941312395,-2.950976422429085,1590,1.7541893487450798e-05
578,82432,161,142,2.0869180262088776,-312.77498192473115,8.4112515e-05,0.9841546416282654,0.0,0.006132066249847412,884.8817204301075,0.11031655633456552,-0.0009580684825778007,-2.94452408850193,1600,1.7541893487450798e-05
579,82944,162,143,2.470613677799702,-312.77498192473115,1.0582269e-05,1.1717157363891602,0.0,0.005324304103851318,884.8817204301075,0.11031655633456552,-0.00023383323568850755,-2.943500116467476,1610,1.7541893487450798e-05
580,83456,163,143,187.37993049621582,-318.52286812765954,5.8684964e-07,117.80592346191406,0.0,0.007977664470672607,884.1063829787234,0.11031655633456552,-6.5548752900213e-05,-2.9440293967723847,1620,1.7541893487450798e-05
582,83968,164,144,156.29459619522095,-320.38517264210526,2.0698644e-07,72.60243225097656,0.0,0.002887427806854248,883.8,0.11031655633456552,-4.3952814303338526e-05,-2.944366732239723,1630,1.7541893487450798e-05
583,84480,165,144,27.124865078926085,-325.18954326041666,6.2107574e-07,14.252760887145996,0.0,-0.02009737491607666,878.3229166666666,0.11031655633456552,-7.698045228607953e-05,-2.943969261646271,1640,1.7541893487450798e-05
584,84992,166,145,914.4966316223145,-325.18954326041666,1.5739352e-07,516.519287109375,0.0,-0.0006749629974365234,878.3229166666666,0.11031655633456552,-5.0033838488161567e-05,-2.9442172080278395,1650,1.7541893487450798e-05
586,85504,167,145,1.7660698771476746,-323.0338389484536,1.4402438e-05,0.7514908313751221,0.0,0.019417524337768555,877.9690721649484,0.11031655633456552,-0.0004299244959838688,-2.9437097728252413,1660,1.7541893487450798e-05
587,86016,168,146,2.090306943655014,-320.6302599489795,1.48213e-05,1.0262972116470337,0.0,-0.137925386428833,877.5816326530612,0.11031655633456552,-0.0003281378070823848,-2.9434142500162124,1670,1.7541893487450798e-05
588,86528,169,147,1.7785933583974838,-320.6302599489795,7.33498e-06,0.7380195260047913,0.0,0.005114912986755371,877.5816326530612,0.11031655633456552,-0.0001757740799803287,-2.9429018646478653,1680,1.7541893487450798e-05
589,87040,170,147,0.28621730785816907,-319.3035960909091,0.0017037012,0.13579770922660828,0.0208984375,0.02679985761642456,877.3131313131313,0.11031655633456552,-0.005630761012434959,-2.9450918316841124,1690,1.7541893487450798e-05
590,87552,171,148,1.0632626712322235,-319.3035960909091,0.00043463963,0.6153269410133362,0.0,-0.07634913921356201,877.3131313131313,0.11031655633456552,-0.0017908543697558344,-2.943351051211357,1700,1.7541893487450798e-05
591,88064,172,148,0.4603233875706792,-317.32494998,5.6864927e-05,0.14217185974121094,0.0,0.038952648639678955,877.3,0.11031655633456552,-0.0008963737403973937,-2.9408728569746017,1710,1.7541893487450798e-05
593,88576,173,149,0.5901132550090551,-317.32494998,0.00012058276,0.19554227590560913,0.0,-0.08634507656097412,877.3,0.11031655633456552,-0.0012282831652555616,-2.9406721353530885,1720,1.7541893487450798e-05
594,89088,174,149,0.19889336451888084,-316.87009200000006,0.00010479649,0.014303178526461124,0.0,-0.9899910688400269,875.93,0.11031655633456552,-0.0010890584089793265,-2.9415297716856004,1730,1.7541893487450798e-05
595,89600,175,150,0.06616025487310254,-316.67556386999996,0.0005540749,0.0050936052575707436,0.0,-0.038509488105773926,874.0,0.11031655633456552,-0.0018004128913162276,-2.940076196193695,1740,1.7541893487450798e-05
596,90112,176,151,0.04300770903937519,-316.67556386999996,0.0011484218,0.003596840426325798,0.001953125,-0.07147467136383057,874.0,0.11031655633456552,-0.0038449498679256067,-2.9396315783262255,1750,1.7541893487450798e-05
598,90624,177,151,0.10404337174259126,-316.54459697,0.00028861396,0.03066990152001381,0.0,-0.22096288204193115,871.8,0.11031655633456552,-0.0012631293502636254,-2.9399680882692336,1760,1.7541893487450798e-05
599,91136,178,152,0.10982311787083746,-316.54459697,0.001019457,0.07344873994588852,0.0005859375,0.12684249877929688,871.8,0.11031655633456552,-0.004208611324429512,-2.9388419300317765,1770,1.7541893487450798e-05
600,91648,179,152,0.006694591787527316,-315.87596245,0.0008289383,0.0015667511615902185,0.0,-1.1539583206176758,870.15,0.11031655633456552,-0.0034022423409624026,-2.9348717272281646,1780,1.7541893487450798e-05
601,92160,180,153,0.040674213942838836,-315.22119407,0.00055909215,0.00017503835260868073,0.0,-0.0679631233215332,868.23,0.11031655633456552,-0.0025687849993119016,-2.9312537789344786,1790,1.7541893487450798e-05
602,92672,181,153,0.0389960543543566,-315.22119407,0.00056006585,0.007620014250278473,0.0,0.08655387163162231,868.23,0.11031655633456552,-0.0026198070321697743,-2.931366443634033,1800,1.7541893487450798e-05
604,93184,182,154,159.2038058280945,-303.81373435,8.497038e-06,90.25857543945312,0.0,-0.0003154277801513672,868.75,0.11031655633456552,0.00012373924255371094,-2.933363303542137,1810,1.7541893487450798e-05
605,93696,183,154,143.36912717819214,-303.81373435,3.426103e-07,68.49468231201172,0.0,-0.0065888166427612305,868.75,0.11031655633456552,-8.53685662150383e-05,-2.9331861078739165,1820,1.7541893487450798e-05
606,94208,184,155,0.18586592506617308,-303.19021862,0.00054126757,0.07822223007678986,0.0,0.06581878662109375,867.25,0.11031655633456552,-0.0027150269015692174,-2.9305196523666384,1830,1.7541893487450798e-05
607,94720,185,155,0.25926207955926656,-303.08507613,7.7973e-05,0.027874799445271492,0.0,-0.15036141872406006,865.35,0.11031655633456552,-0.0008031217672396451,-2.9254278570413588,1840,1.7541893487450798e-05
608,95232,186,156,0.1018694103229791,-303.08507613,0.00032679783,0.047666847705841064,0.0,0.058023929595947266,865.35,0.11031655633456552,-0.0015636889438610524,-2.922346407175064,1850,1.7541893487450798e-05
610,95744,187,156,1.4236951157450677,-303.28643134000004,0.00028951245,0.7076953649520874,0.0,-0.07385706901550293,863.32,0.11031655633456552,-0.001754820707719773,-2.919182738661766,1860,1.7541893487450798e-05
611,96256,188,157,1.7370923236012459,-300.10228596999997,0.00025642535,0.9483820796012878,0.0,-0.015156388282775879,862.4,0.11031655633456552,-0.0017787209362722933,-2.9194894582033157,1870,1.7541893487450798e-05
612,96768,189,157,0.3400346194393933,-300.10228596999997,3.058545e-05,0.08093982934951782,0.0,-0.016708970069885254,862.4,0.11031655633456552,-0.00041748982766875997,-2.9196500062942503,1880,1.7541893487450798e-05
613,97280,190,158,605.5830467224121,-313.01394514,1.0782387e-06,333.47027587890625,0.0,0.00016754865646362305,859.17,0.11031655633456552,-1.1314637959003448e-05,-2.9196584463119506,1890,1.7541893487450798e-05
614,97792,191,159,259.37185230255125,-313.01394514,2.0000152e-07,130.72344970703125,0.0,-0.0008327960968017578,859.17,0.11031655633456552,-6.233083549886942e-05,-2.9195063292980192,1900,1.7541893487450798e-05
618,98304,192,159,0.7628052365034819,-310.15981920999997,1.0228832e-05,0.22879867255687714,0.0,-0.2737232446670532,858.23,0.11031655633456552,-0.00034817636187653986,-2.9192862808704376,1910,1.7541893487450798e-05
619,98816,193,159,0.2939380455762148,-309.90533234,2.3243367e-05,0.04116934537887573,0.0,-0.2503495216369629,856.61,0.11031655633456552,-0.00031744770531076937,-2.91964253783226,1920,1.7541893487450798e-05
621,99328,194,159,0.1498281124047935,-309.90533234,0.00077008305,0.0807352215051651,0.0,0.05584663152694702,856.61,0.11031655633456552,-0.003138439770555124,-2.9204186141490935,1930,1.7541893487450798e-05
622,99840,195,160,0.21968620913103223,-308.83673358,0.0008193328,0.07242481410503387,0.00703125,-0.033875107765197754,854.51,0.11031655633456552,-0.004189853899879381,-2.9225571036338804,1940,1.7541893487450798e-05
623,100352,196,160,0.5138460014015436,-308.74047943,0.00023883453,0.18781591951847076,0.0,0.0778612494468689,852.56,0.11031655633456552,-0.0013934087008237838,-2.924540236592293,1950,1.7541893487450798e-05
